B	2	E	ADMIN	15	132	1	1	1	23/06/2010	10:46:42	0.0	0.0833333333333	0.0	0.208333333333	0.0833333333333	0.0	0.0833333333333	0.0416666666667	0.0416666666667	0.0416666666667	0.0833333333333	0.0833333333333	0.0	0.0	0.125	0.0833333333333	0.0833333333333	0.0416666666667	0.25	0.0833333333333	0.208333333333	0.0416666666667	0.0833333333333	0.125	0.125	0.0416666666667	0.25	0.166666666667	0.166666666667	0.208333333333	0.208333333333	0.5	0.166666666667	0.208333333333	0.166666666667	0.0833333333333	0.125	0.541666666667	0.291666666667	0.208333333333	0.458333333333	0.166666666667	0.541666666667	0.333333333333	0.25	0.125	0.25	0.208333333333	0.125	0.375	0.375	0.541666666667	0.458333333333	0.25	0.458333333333	0.208333333333	0.25	0.0416666666667	0.0833333333333	0.0
B	2	E	ADMIN	15	132	1	2	3	23/06/2010	12:11:52	0.0	0.0	0.0	0.125	0.0833333333333	0.125	0.208333333333	0.125	0.416666666667	0.333333333333	0.375	0.333333333333	0.375	0.5	0.208333333333	0.0833333333333	0.666666666667	0.208333333333	0.583333333333	0.833333333333	0.5	0.416666666667	0.208333333333	0.625	0.458333333333	0.208333333333	0.333333333333	0.291666666667	0.708333333333	0.541666666667	0.333333333333	0.666666666667	0.583333333333	0.666666666667	0.333333333333	0.583333333333	0.333333333333	0.541666666667	0.291666666667	0.458333333333	0.166666666667	0.333333333333	0.25	0.375	0.208333333333	0.166666666667	0.166666666667	0.125	0.333333333333	0.375	0.125	0.291666666667	0.125	0.208333333333	0.291666666667	0.416666666667	0.208333333333	0.0416666666667	0.375	0.291666666667
B	2	E	ADMIN	15	132	1	3	5	23/06/2010	13:23:51	0.25	0.833333333333	0.458333333333	0.25	0.458333333333	0.458333333333	0.583333333333	0.625	0.75	0.75	1.0	0.416666666667	0.541666666667	0.375	0.375	0.375	0.666666666667	0.666666666667	0.666666666667	0.833333333333	0.583333333333	0.541666666667	0.458333333333	1.04166666667	0.916666666667	0.708333333333	0.791666666667	0.916666666667	0.5	0.5	0.916666666667	0.916666666667	1.04166666667	0.916666666667	0.791666666667	0.416666666667	0.708333333333	0.875	1.0	1.16666666667	0.708333333333	0.333333333333	0.625	0.833333333333	0.875	0.416666666667	1.04166666667	0.875	0.916666666667	0.791666666667	0.458333333333	0.333333333333	0.166666666667	0.583333333333	0.791666666667	0.208333333333	0.625	0.5	0.583333333333	0.416666666667
B	2	E	ADMIN	15	132	1	4	7	23/06/2010	14:36:36	0.0833333333333	0.125	0.541666666667	0.125	0.125	0.333333333333	0.416666666667	0.5	0.541666666667	0.708333333333	0.208333333333	0.125	0.25	0.375	0.875	0.416666666667	0.375	0.458333333333	0.708333333333	0.791666666667	0.583333333333	0.291666666667	0.583333333333	0.833333333333	0.708333333333	0.458333333333	0.25	0.208333333333	0.25	0.833333333333	0.583333333333	0.666666666667	0.541666666667	0.583333333333	0.541666666667	0.416666666667	0.541666666667	0.5	0.541666666667	0.458333333333	0.625	0.25	0.5	0.416666666667	0.541666666667	0.416666666667	0.375	0.333333333333	0.125	0.375	0.375	0.541666666667	0.375	0.333333333333	0.0416666666667	0.0416666666667	0.0416666666667	0.0833333333333	0.208333333333	0.625
B	2	E	ADMIN	15	132	1	5	9	23/06/2010	15:39:20	0.0416666666667	0.0833333333333	0.125	0.0	0.0416666666667	0.0416666666667	0.291666666667	0.166666666667	0.0833333333333	0.208333333333	0.333333333333	0.416666666667	0.416666666667	0.0833333333333	0.166666666667	0.166666666667	0.291666666667	0.166666666667	0.125	0.333333333333	0.25	0.25	0.416666666667	0.166666666667	0.416666666667	0.333333333333	0.25	0.416666666667	0.333333333333	0.125	0.125	0.166666666667	0.208333333333	0.0	0.125	0.25	0.333333333333	0.333333333333	0.375	0.291666666667	0.208333333333	0.25	0.208333333333	0.25	0.208333333333	0.125	0.333333333333	0.166666666667	0.125	0.166666666667	0.208333333333	0.166666666667	0.291666666667	0.25	0.458333333333	0.0833333333333	0.333333333333	0.416666666667	0.125	0.333333333333
B	2	E	ADMIN	15	132	1	6	11	23/06/2010	16:57:17	0.0	0.0416666666667	0.0416666666667	0.0416666666667	0.0416666666667	0.166666666667	0.166666666667	0.25	0.541666666667	0.375	0.208333333333	0.25	0.25	0.25	0.291666666667	0.25	0.416666666667	0.458333333333	0.375	0.541666666667	0.416666666667	0.541666666667	0.375	0.416666666667	0.791666666667	0.833333333333	0.166666666667	0.416666666667	0.25	0.333333333333	0.375	0.458333333333	0.583333333333	0.5	1.16666666667	0.666666666667	0.625	0.708333333333	0.583333333333	0.375	0.458333333333	0.458333333333	0.583333333333	0.333333333333	0.416666666667	0.0	0.166666666667	0.291666666667	0.166666666667	0.25	0.541666666667	0.5	0.291666666667	0.25	0.25	0.208333333333	0.125	0.208333333333	0.375	0.333333333333
B	2	E	ADMIN	15	132	2	1	2	23/06/2010	10:46:42	0.0833333333333	0.0	0.0	0.416666666667	0.416666666667	0.25	0.291666666667	0.25	0.5	0.333333333333	0.458333333333	0.458333333333	0.333333333333	0.25	0.541666666667	0.333333333333	0.291666666667	0.458333333333	0.583333333333	0.541666666667	0.458333333333	0.458333333333	0.208333333333	0.458333333333	0.458333333333	0.625	0.333333333333	0.291666666667	0.5	0.208333333333	0.291666666667	0.333333333333	0.375	0.416666666667	0.291666666667	0.291666666667	0.541666666667	0.5	0.708333333333	0.25	0.291666666667	0.208333333333	0.416666666667	0.333333333333	0.291666666667	0.208333333333	0.0833333333333	0.208333333333	0.125	0.333333333333	0.458333333333	0.541666666667	0.0833333333333	0.125	0.291666666667	0.416666666667	0.458333333333	0.125	0.166666666667	0.208333333333
B	2	E	ADMIN	15	132	2	2	4	23/06/2010	12:11:52	0.0833333333333	0.208333333333	0.416666666667	0.625	0.166666666667	0.125	0.583333333333	0.416666666667	0.333333333333	0.708333333333	0.208333333333	0.791666666667	0.75	0.583333333333	1.25	0.625	0.75	0.375	0.458333333333	0.583333333333	0.75	0.708333333333	0.416666666667	0.875	0.75	0.791666666667	0.291666666667	0.375	0.625	0.958333333333	0.166666666667	0.291666666667	0.458333333333	0.333333333333	0.625	0.125	0.291666666667	0.666666666667	0.625	1.16666666667	0.375	0.208333333333	0.333333333333	0.333333333333	0.208333333333	0.291666666667	0.416666666667	0.291666666667	0.208333333333	0.583333333333	0.5	0.208333333333	0.25	0.708333333333	0.708333333333	0.791666666667	0.375	1.04166666667	0.75	0.708333333333
B	2	E	ADMIN	15	132	2	3	6	23/06/2010	13:23:51	0.0833333333333	0.458333333333	0.458333333333	0.583333333333	0.75	0.541666666667	0.791666666667	0.958333333333	1.08333333333	1.08333333333	1.08333333333	0.625	0.875	1.33333333333	1.125	0.958333333333	0.916666666667	1.08333333333	1.04166666667	0.75	0.833333333333	0.666666666667	0.291666666667	0.541666666667	0.333333333333	0.833333333333	0.833333333333	1.08333333333	0.541666666667	0.541666666667	0.333333333333	0.625	0.541666666667	0.75	1.04166666667	0.916666666667	0.791666666667	0.916666666667	0.5	0.458333333333	0.375	0.708333333333	0.458333333333	0.541666666667	0.541666666667	0.416666666667	0.875	0.375	0.583333333333	0.958333333333	0.666666666667	0.625	0.458333333333	0.416666666667	0.458333333333	0.416666666667	0.5	0.666666666667	0.916666666667	0.75
B	2	E	ADMIN	15	132	2	4	8	23/06/2010	14:36:36	0.125	0.0833333333333	0.0833333333333	0.291666666667	0.291666666667	0.458333333333	0.291666666667	0.25	0.208333333333	0.583333333333	0.625	0.708333333333	1.04166666667	0.833333333333	0.958333333333	0.5	1.16666666667	1.0	0.75	1.41666666667	0.875	0.958333333333	1.0	0.583333333333	0.916666666667	1.25	0.958333333333	0.708333333333	0.666666666667	1.16666666667	0.791666666667	0.708333333333	0.583333333333	0.208333333333	0.458333333333	0.416666666667	0.416666666667	0.666666666667	0.333333333333	0.75	1.0	0.625	0.416666666667	0.458333333333	0.958333333333	0.75	0.833333333333	0.458333333333	0.5	0.958333333333	0.833333333333	0.833333333333	0.458333333333	0.875	0.833333333333	0.833333333333	0.833333333333	0.625	0.708333333333	0.666666666667
